Dataset  ;Spectrum fi;ID       ;Time/ch  ;Fit min  ;Fit max  ;Chi-sqr/x;Std dev  ;Lifet-1  ;Std dev  ;Sigma-1  ;Std dev  ;Itens-1  ;Std dev  ;Lifet-2  ;Std dev  ;Sigma-2  ;Std dev  ;Itens-2  ;Std dev  ;LT_mean  ;Std dev  ;Bkg      ;Std dev  ;T0       ;Std dev  ;Area(fit)   ;Area(table) ;
   1     ;180_230.dat;00004  14;0.020000 ;1367     ;8284     ;81.459   ;0.017    ;1.2333   ;0.0000   ;0.0000   ;0.0000   ;*********;29.7968  ;1.2332   ;0.0000   ;0.0000   ;0.0000   ;*********;29.7968  ;1.2959   ;0.0005   ;8.9475   ;0.0352   ;1395.2859;0.0088   ;5.15551E+06 ;5.73500E+06 ;
