Dataset  ;Spectr;ID       ;Time/ch  ;Fit min  ;Fit max  ;Chi-sqr/x;Std dev  ;Lifet-1  ;Std dev  ;Sigma-1  ;Std dev  ;Itens-1  ;Std dev  ;Lifet-2  ;Std dev  ;Sigma-2  ;Std dev  ;Itens-2  ;Std dev  ;LT_mean  ;Std dev  ;Bkg      ;Std dev  ;T0       ;Std dev  ;Area(fit)   ;Area(table) ;
   1     ;73.dat;00001 Unt;0.005000 ;1366     ;8283     ;1.065    ;0.017    ;0.1249   ;0.0005   ;0.0000   ;0.0000   ;70.0434  ;0.3700   ;0.2802   ;0.0011   ;0.0000   ;0.0000   ;29.9566  ;0.3700   ;0.1714   ;0.0001   ;8.4813   ;0.0353   ;1400.0238;0.0222   ;5.73461E+06 ;5.73500E+06 ;
