Dataset  ;Spectr;ID       ;Time/ch  ;Fit min  ;Fit max  ;Chi-sqr/x;Std dev  ;Lifet-1  ;Std dev  ;Sigma-1  ;Std dev  ;Itens-1  ;Std dev  ;Lifet-2  ;Std dev  ;Sigma-2  ;Std dev  ;Itens-2  ;Std dev  ;LT_mean  ;Std dev  ;Bkg      ;Std dev  ;T0       ;Std dev  ;Area(fit)   ;Area(table) ;
   1     ;55.dat;00001 Unt;0.005000 ;1366     ;8283     ;1.068    ;0.017    ;0.1024   ;0.0005   ;0.0000   ;0.0000   ;50.1621  ;0.2569   ;0.2802   ;0.0006   ;0.0000   ;0.0000   ;49.8379  ;0.2569   ;0.1910   ;0.0002   ;8.4805   ;0.0353   ;1400.0161;0.0265   ;5.73467E+06 ;5.73500E+06 ;
