Dataset  ;Spectrum fil;ID       ;Time/ch  ;Fit min  ;Fit max  ;Chi-sqr/x;Std dev  ;Lifet-1  ;Std dev  ;Sigma-1  ;Std dev  ;Itens-1  ;Std dev  ;Lifet-2  ;Std dev  ;Sigma-2  ;Std dev  ;Itens-2  ;Std dev  ;LT_mean  ;Std dev  ;Bkg      ;Std dev  ;T0       ;Std dev  ;Area(fit)   ;Area(table) ;
   1     ;230_8020.dat;00001 Unt;0.003000 ;2937     ;8605     ;0.570    ;0.019    ;0.1818   ;0.0016   ;0.0000   ;0.0000   ;85.5519  ;4.3675   ;0.2388   ;0.0082   ;0.0000   ;0.0000   ;14.4481  ;4.3675   ;0.1900   ;0.0001   ;0.5129   ;0.0151   ;3000.0050;0.0297   ;1.00049E+07 ;1.00050E+07 ;
