Dataset  ;Spectrum fil;ID       ;Time/ch  ;Fit min  ;Fit max  ;Chi-sqr/x;Std dev  ;Lifet-1  ;Std dev  ;Sigma-1  ;Std dev  ;Itens-1  ;Std dev  ;Lifet-2  ;Std dev  ;Sigma-2  ;Std dev  ;Itens-2  ;Std dev  ;LT_mean  ;Std dev  ;Bkg      ;Std dev  ;T0       ;Std dev  ;Area(fit)   ;Area(table) ;
   1     ;230_2080.dat;00001 Unt;0.003000 ;2938     ;8607     ;0.577    ;0.019    ;0.1861   ;0.0098   ;0.0000   ;0.0000   ;26.4208  ;10.7362  ;0.2322   ;0.0033   ;0.0000   ;0.0000   ;73.5792  ;10.7362  ;0.2200   ;0.0001   ;0.5139   ;0.0151   ;3000.0142;0.0347   ;1.00050E+07 ;1.00050E+07 ;
