Dataset  ;Spectrum fil;ID       ;Time/ch  ;Fit min  ;Fit max  ;Chi-sqr/x;Std dev  ;Lifet-1  ;Std dev  ;Sigma-1  ;Std dev  ;Itens-1  ;Std dev  ;Lifet-2  ;Std dev  ;Sigma-2  ;Std dev  ;Itens-2  ;Std dev  ;LT_mean  ;Std dev  ;Bkg      ;Std dev  ;T0       ;Std dev  ;Area(fit)   ;Area(table) ;
   1     ;280_8020.dat;00001 Unt;0.003000 ;2937     ;8605     ;0.583    ;0.019    ;0.1806   ;0.0008   ;0.0000   ;0.0000   ;81.0153  ;1.0612   ;0.2826   ;0.0028   ;0.0000   ;0.0000   ;18.9847  ;1.0612   ;0.2000   ;0.0001   ;0.5142   ;0.0152   ;3000.0035;0.0294   ;1.00050E+07 ;1.00050E+07 ;
