Dataset  ;Spectrum fil;ID       ;Time/ch  ;Fit min  ;Fit max  ;Chi-sqr/x;Std dev  ;Lifet-1  ;Std dev  ;Sigma-1  ;Std dev  ;Itens-1  ;Std dev  ;Lifet-2  ;Std dev  ;Sigma-2  ;Std dev  ;Itens-2  ;Std dev  ;LT_mean  ;Std dev  ;Bkg      ;Std dev  ;T0       ;Std dev  ;Area(fit)   ;Area(table) ;
   1     ;260_2080.dat;00001 Unt;0.003000 ;2938     ;8607     ;0.593    ;0.019    ;0.1829   ;0.0055   ;0.0000   ;0.0000   ;21.8666  ;2.8932   ;0.2610   ;0.0015   ;0.0000   ;0.0000   ;78.1334  ;2.8932   ;0.2440   ;0.0001   ;0.5144   ;0.0153   ;3000.0226;0.0367   ;1.00049E+07 ;1.00050E+07 ;
