Dataset  ;Spectrum fil;ID       ;Time/ch  ;Fit min  ;Fit max  ;Chi-sqr/x;Std dev  ;Lifet-1  ;Std dev  ;Sigma-1  ;Std dev  ;Itens-1  ;Std dev  ;Lifet-2  ;Std dev  ;Sigma-2  ;Std dev  ;Itens-2  ;Std dev  ;LT_mean  ;Std dev  ;Bkg      ;Std dev  ;T0       ;Std dev  ;Area(fit)   ;Area(table) ;
   1     ;250_5050.dat;00001 Unt;0.003000 ;2937     ;8607     ;0.584    ;0.019    ;0.1818   ;0.0023   ;0.0000   ;0.0000   ;53.0070  ;3.1903   ;0.2524   ;0.0024   ;0.0000   ;0.0000   ;46.9930  ;3.1903   ;0.2150   ;0.0001   ;0.5124   ;0.0152   ;3000.0136;0.0328   ;1.00050E+07 ;1.00050E+07 ;
