Dataset  ;Spectrum fil;ID       ;Time/ch  ;Fit min  ;Fit max  ;Chi-sqr/x;Std dev  ;Lifet-1  ;Std dev  ;Sigma-1  ;Std dev  ;Itens-1  ;Std dev  ;Lifet-2  ;Std dev  ;Sigma-2  ;Std dev  ;Itens-2  ;Std dev  ;LT_mean  ;Std dev  ;Bkg      ;Std dev  ;T0       ;Std dev  ;Area(fit)   ;Area(table) ;
   1     ;260_8020.dat;00001 Unt;0.003000 ;2937     ;8606     ;0.577    ;0.019    ;0.1809   ;0.0010   ;0.0000   ;0.0000   ;81.7725  ;1.7291   ;0.2638   ;0.0038   ;0.0000   ;0.0000   ;18.2275  ;1.7291   ;0.1960   ;0.0001   ;0.5135   ;0.0152   ;3000.0047;0.0295   ;1.00049E+07 ;1.00050E+07 ;
