Dataset  ;Spectrum fil;ID       ;Time/ch  ;Fit min  ;Fit max  ;Chi-sqr/x;Std dev  ;Lifet-1  ;Std dev  ;Sigma-1  ;Std dev  ;Itens-1  ;Std dev  ;Lifet-2  ;Std dev  ;Sigma-2  ;Std dev  ;Itens-2  ;Std dev  ;LT_mean  ;Std dev  ;Bkg      ;Std dev  ;T0       ;Std dev  ;Area(fit)   ;Area(table) ;
   1     ;220_5050.dat;00001 Unt;0.003000 ;2937     ;8607     ;0.563    ;0.019    ;0.1841   ;0.0043   ;0.0000   ;0.0000   ;61.9100  ;11.9472  ;0.2258   ;0.0064   ;0.0000   ;0.0000   ;38.0900  ;11.9472  ;0.2000   ;0.0001   ;0.5123   ;0.0151   ;3000.0123;0.0319   ;1.00049E+07 ;1.00050E+07 ;
