Dataset  ;Spectrum fil;ID       ;Time/ch  ;Fit min  ;Fit max  ;Chi-sqr/x;Std dev  ;Lifet-1  ;Std dev  ;Sigma-1  ;Std dev  ;Itens-1  ;Std dev  ;Lifet-2  ;Std dev  ;Sigma-2  ;Std dev  ;Itens-2  ;Std dev  ;LT_mean  ;Std dev  ;Bkg      ;Std dev  ;T0       ;Std dev  ;Area(fit)   ;Area(table) ;
   1     ;240_2080.dat;00001 Unt;0.003000 ;2938     ;8607     ;0.589    ;0.019    ;0.1846   ;0.0078   ;0.0000   ;0.0000   ;23.8831  ;6.2201   ;0.2416   ;0.0023   ;0.0000   ;0.0000   ;76.1169  ;6.2201   ;0.2280   ;0.0001   ;0.5141   ;0.0152   ;3000.0160;0.0354   ;1.00050E+07 ;1.00050E+07 ;
