Dataset  ;Spectrum fil;ID       ;Time/ch  ;Fit min  ;Fit max  ;Chi-sqr/x;Std dev  ;Lifet-1  ;Std dev  ;Sigma-1  ;Std dev  ;Itens-1  ;Std dev  ;Lifet-2  ;Std dev  ;Sigma-2  ;Std dev  ;Itens-2  ;Std dev  ;LT_mean  ;Std dev  ;Bkg      ;Std dev  ;T0       ;Std dev  ;Area(fit)   ;Area(table) ;
   1     ;280_5050.dat;00001 Unt;0.003000 ;2937     ;8607     ;0.600    ;0.019    ;0.1810   ;0.0015   ;0.0000   ;0.0000   ;51.2437  ;1.4161   ;0.2814   ;0.0015   ;0.0000   ;0.0000   ;48.7563  ;1.4161   ;0.2300   ;0.0001   ;0.5130   ;0.0153   ;3000.0144;0.0333   ;1.00050E+07 ;1.00050E+07 ;
