Dataset  ;Spectrum fil;ID       ;Time/ch  ;Fit min  ;Fit max  ;Chi-sqr/x;Std dev  ;Lifet-1  ;Std dev  ;Sigma-1  ;Std dev  ;Itens-1  ;Std dev  ;Lifet-2  ;Std dev  ;Sigma-2  ;Std dev  ;Itens-2  ;Std dev  ;LT_mean  ;Std dev  ;Bkg      ;Std dev  ;T0       ;Std dev  ;Area(fit)   ;Area(table) ;
   1     ;230_5050.dat;00001 Unt;0.003000 ;2937     ;8607     ;0.575    ;0.019    ;0.1830   ;0.0034   ;0.0000   ;0.0000   ;56.7697  ;7.1455   ;0.2339   ;0.0041   ;0.0000   ;0.0000   ;43.2303  ;7.1455   ;0.2050   ;0.0001   ;0.5121   ;0.0151   ;3000.0127;0.0323   ;1.00049E+07 ;1.00050E+07 ;
