Dataset  ;Spectrum file    ;ID       ;Time/ch  ;Fit min  ;Fit max  ;Chi-sqr/x;Std dev  ;Lifet-1  ;Std dev  ;Sigma-1  ;Std dev  ;Itens-1  ;Std dev  ;Lifet-2  ;Std dev  ;Sigma-2  ;Std dev  ;Itens-2  ;Std dev  ;LT_mean  ;Std dev  ;Bkg      ;Std dev  ;T0       ;Std dev  ;Area(fit)   ;Area(table) ;
   1     ;180_220_80_20.dat;00001 Unt;0.005000 ;1368     ;8283     ;1.067    ;0.017    ;0.2794   ;0.0014   ;0.0000   ;0.0000   ;80.9978  ;2.1902   ;0.1784   ;0.0061   ;0.0000   ;0.0000   ;19.0022  ;2.1902   ;0.2602   ;0.0002   ;8.4818   ;0.0354   ;1400.0365;0.0282   ;5.73448E+06 ;5.73500E+06 ;
