Dataset  ;Spectrum file;ID       ;Time/ch  ;Fit min  ;Fit max  ;Chi-sqr/x;Std dev  ;Lifet-1  ;Std dev  ;Sigma-1  ;Std dev  ;Itens-1  ;Std dev  ;Lifet-2  ;Std dev  ;Sigma-2  ;Std dev  ;Itens-2  ;Std dev  ;LT_mean  ;Std dev  ;Bkg      ;Std dev  ;T0       ;Std dev  ;Area(fit)   ;Area(table) ;
   1     ;250_50_50.dat;00001 Unt;0.005000 ;1367     ;8284     ;1.082    ;0.017    ;0.1832   ;0.0036   ;0.0000   ;0.0000   ;51.7111  ;5.2361   ;0.2514   ;0.0037   ;0.0000   ;0.0000   ;48.2889  ;5.2361   ;0.2161   ;0.0001   ;8.5017   ;0.0354   ;1400.0004;0.0242   ;5.73464E+06 ;5.73500E+06 ;
