Dataset  ;Spectr;ID       ;Time/ch  ;Fit min  ;Fit max  ;Chi-sqr/x;Std dev  ;Lifet-1  ;Std dev  ;Sigma-1  ;Std dev  ;Itens-1  ;Std dev  ;Lifet-2  ;Std dev  ;Sigma-2  ;Std dev  ;Itens-2  ;Std dev  ;LT_mean  ;Std dev  ;Bkg      ;Std dev  ;T0       ;Std dev  ;Area(fit)   ;Area(table) ;
   1     ;73.dat;00001 Unt;0.005000 ;1367     ;8283     ;1.070    ;0.017    ;0.1373   ;0.0020   ;0.0000   ;0.0000   ;70.0882  ;4.7978   ;0.1903   ;0.0042   ;0.0000   ;0.0000   ;29.9118  ;4.7978   ;0.1532   ;0.0001   ;8.4852   ;0.0350   ;1400.0228;0.0230   ;5.73446E+06 ;5.73500E+06 ;
