Dataset  ;Spectr;ID       ;Time/ch  ;Fit min  ;Fit max  ;Chi-sqr/x;Std dev  ;Lifet-1  ;Std dev  ;Sigma-1  ;Std dev  ;Itens-1  ;Std dev  ;Lifet-2  ;Std dev  ;Sigma-2  ;Std dev  ;Itens-2  ;Std dev  ;LT_mean  ;Std dev  ;Bkg      ;Std dev  ;T0       ;Std dev  ;Area(fit)   ;Area(table) ;
   1     ;82.dat;00001 Unt;0.005000 ;1366     ;8283     ;1.078    ;0.017    ;0.1425   ;0.0019   ;0.0000   ;0.0000   ;80.9768  ;5.8984   ;0.1917   ;0.0075   ;0.0000   ;0.0000   ;19.0232  ;5.8984   ;0.1518   ;0.0001   ;8.4870   ;0.0350   ;1400.0232;0.0221   ;5.73451E+06 ;5.73500E+06 ;
