Dataset  ;Spectr;ID       ;Time/ch  ;Fit min  ;Fit max  ;Chi-sqr/x;Std dev  ;Lifet-1  ;Std dev  ;Sigma-1  ;Std dev  ;Itens-1  ;Std dev  ;Lifet-2  ;Std dev  ;Sigma-2  ;Std dev  ;Itens-2  ;Std dev  ;LT_mean  ;Std dev  ;Bkg      ;Std dev  ;T0       ;Std dev  ;Area(fit)   ;Area(table) ;
   1     ;46.dat;00001 Unt;0.005000 ;1366     ;8283     ;1.065    ;0.017    ;0.1136   ;0.0017   ;0.0000   ;0.0000   ;40.1196  ;1.6104   ;0.1901   ;0.0011   ;0.0000   ;0.0000   ;59.8804  ;1.6104   ;0.1594   ;0.0001   ;8.4848   ;0.0350   ;1400.0278;0.0268   ;5.73456E+06 ;5.73500E+06 ;
