Dataset  ;Spectrum file;ID       ;Time/ch  ;Fit min  ;Fit max  ;Chi-sqr/x;Std dev  ;Lifet-1  ;Std dev  ;Sigma-1  ;Std dev  ;Itens-1  ;Std dev  ;Lifet-2  ;Std dev  ;Sigma-2  ;Std dev  ;Itens-2  ;Std dev  ;LT_mean  ;Std dev  ;Bkg      ;Std dev  ;T0       ;Std dev  ;Area(fit)   ;Area(table) ;
   1     ;230_20_80.dat;00001 Unt;0.005000 ;1367     ;8284     ;1.074    ;0.017    ;0.1671   ;0.0153   ;0.0000   ;0.0000   ;13.2929  ;6.4221   ;0.2278   ;0.0023   ;0.0000   ;0.0000   ;86.7071  ;6.4221   ;0.2198   ;0.0002   ;8.4839   ;0.0352   ;1400.0407;0.0273   ;5.73441E+06 ;5.73500E+06 ;
