Dataset  ;Spectrum file;ID       ;Time/ch  ;Fit min  ;Fit max  ;Chi-sqr/x;Std dev  ;Lifet-1  ;Std dev  ;Sigma-1  ;Std dev  ;Itens-1  ;Std dev  ;Lifet-2  ;Std dev  ;Sigma-2  ;Std dev  ;Itens-2  ;Std dev  ;LT_mean  ;Std dev  ;Bkg      ;Std dev  ;T0       ;Std dev  ;Area(fit)   ;Area(table) ;
   1     ;260_50_50.dat;00001 Unt;0.005000 ;1367     ;8284     ;1.082    ;0.017    ;0.1832   ;0.0030   ;0.0000   ;0.0000   ;51.4176  ;3.7489   ;0.2613   ;0.0031   ;0.0000   ;0.0000   ;48.5824  ;3.7489   ;0.2211   ;0.0002   ;8.5028   ;0.0354   ;1399.9995;0.0243   ;5.73466E+06 ;5.73500E+06 ;
