Dataset  ;Spectrum;ID       ;Time/ch  ;Fit min  ;Fit max  ;Chi-sqr/x;Std dev  ;Lifet-1  ;Std dev  ;Sigma-1  ;Std dev  ;Itens-1  ;Std dev  ;Lifet-2  ;Std dev  ;Sigma-2  ;Std dev  ;Itens-2  ;Std dev  ;Lifet-3  ;Std dev  ;Sigma-3  ;Std dev  ;Itens-3  ;Std dev  ;LT_mean  ;Std dev  ;Bkg      ;Std dev  ;T0       ;Std dev  ;Area(fit)   ;Area(table) ;
   1     ;0595.dat;00001 Unt;0.003000 ;2939     ;8607     ;0.772    ;0.019    ;0.1335   ;0.0059   ;0.0000   ;0.0000   ;4.9803   ;0.2409   ;0.3700   ;0.0005   ;0.0000   ;0.0000   ;94.8609  ;0.2357   ;1.9023   ;0.0913   ;0.0000   ;0.0000   ;0.1587   ;0.0112   ;0.3607   ;0.0002   ;0.5228   ;0.0244   ;2999.9670;0.0582   ;1.00053E+07 ;1.00050E+07 ;
