Dataset  ;Spectrum;ID       ;Time/ch  ;Fit min  ;Fit max  ;Chi-sqr/x;Std dev  ;Lifet-1  ;Std dev  ;Sigma-1  ;Std dev  ;Itens-1  ;Std dev  ;Lifet-2  ;Std dev  ;Sigma-2  ;Std dev  ;Itens-2  ;Std dev  ;Lifet-3  ;Std dev  ;Sigma-3  ;Std dev  ;Itens-3  ;Std dev  ;LT_mean  ;Std dev  ;Bkg      ;Std dev  ;T0       ;Std dev  ;Area(fit)   ;Area(table) ;
   1     ;7030.dat;00001 Unt;0.003000 ;2939     ;8608     ;0.775    ;0.019    ;0.3330   ;0.0093   ;0.0000   ;0.0000   ;88.8579  ;26.4042  ;0.3976   ;0.0816   ;0.0000   ;0.0000   ;10.9821  ;26.3904  ;1.8875   ;0.1247   ;0.0000   ;0.0000   ;0.1599   ;0.0185   ;0.3426   ;0.0002   ;0.5250   ;0.0256   ;3000.0026;0.0336   ;1.00052E+07 ;1.00050E+07 ;
