Dataset  ;Spectrum;ID       ;Time/ch  ;Fit min  ;Fit max  ;Chi-sqr/x;Std dev  ;Lifet-1  ;Std dev  ;Sigma-1  ;Std dev  ;Itens-1  ;Std dev  ;Lifet-2  ;Std dev  ;Sigma-2  ;Std dev  ;Itens-2  ;Std dev  ;Lifet-3  ;Std dev  ;Sigma-3  ;Std dev  ;Itens-3  ;Std dev  ;LT_mean  ;Std dev  ;Bkg      ;Std dev  ;T0       ;Std dev  ;Area(fit)   ;Area(table) ;
   1     ;4060.dat;00001 Unt;0.003000 ;2939     ;8607     ;0.772    ;0.019    ;0.3121   ;0.0130   ;0.0000   ;0.0000   ;54.1291  ;21.9101  ;0.3781   ;0.0167   ;0.0000   ;0.0000   ;45.7106  ;21.8983  ;1.8812   ;0.1154   ;0.0000   ;0.0000   ;0.1603   ;0.0166   ;0.3448   ;0.0002   ;0.5263   ;0.0252   ;3000.0010;0.0350   ;1.00052E+07 ;1.00050E+07 ;
