Dataset  ;Spectrum fil;ID       ;Time/ch  ;Fit min  ;Fit max  ;Chi-sqr/x;Std dev  ;Lifet-1  ;Std dev  ;Sigma-1  ;Std dev  ;Itens-1  ;Std dev  ;Lifet-2  ;Std dev  ;Sigma-2  ;Std dev  ;Itens-2  ;Std dev  ;Lifet-3  ;Std dev  ;Sigma-3  ;Std dev  ;Itens-3  ;Std dev  ;LT_mean  ;Std dev  ;Bkg      ;Std dev  ;T0       ;Std dev  ;Area(fit)   ;Area(table) ;
   1     ;99p5-1p5.dat;00001 Unt;0.003000 ;2939     ;8608     ;0.848    ;0.019    ;0.3444   ;0.0001   ;0.0000   ;0.0000   ;99.8443  ;0.0052   ;2.5016   ;0.0936   ;0.0000   ;0.0000   ;0.1557   ;0.0052   ;0.0000   ;0.0000   ;0.0000   ;0.0000   ;0.0000   ;0.0000   ;0.3478   ;0.0002   ;0.5197   ;0.0298   ;3000.0078;0.0266   ;1.00052E+07 ;1.00050E+07 ;
