Dataset  ;Spectrum ;ID       ;Time/ch  ;Fit min  ;Fit max  ;Chi-sqr/x;Std dev  ;Lifet-1  ;Std dev  ;Sigma-1  ;Std dev  ;Itens-1  ;Std dev  ;Lifet-2  ;Std dev  ;Sigma-2  ;Std dev  ;Itens-2  ;Std dev  ;Lifet-3  ;Std dev  ;Sigma-3  ;Std dev  ;Itens-3  ;Std dev  ;LT_mean  ;Std dev  ;Bkg      ;Std dev  ;T0       ;Std dev  ;Area(fit)   ;Area(table) ;
   1     ;80-20.dat;00001 Unt;0.003000 ;2940     ;8608     ;0.894    ;0.019    ;0.3619   ;0.0002   ;0.0000   ;0.0000   ;99.5856  ;0.0197   ;1.4281   ;0.0349   ;0.0000   ;0.0000   ;0.4144   ;0.0197   ;0.0000   ;0.0000   ;0.0000   ;0.0000   ;0.0000   ;0.0000   ;0.3663   ;0.0001   ;0.7014   ;0.0211   ;2999.7922;0.0276   ;1.00060E+07 ;1.00050E+07 ;
