Dataset  ;Spectrum ;ID       ;Time/ch  ;Fit min  ;Fit max  ;Chi-sqr/x;Std dev  ;Lifet-1  ;Std dev  ;Sigma-1  ;Std dev  ;Itens-1  ;Std dev  ;Lifet-2  ;Std dev  ;Sigma-2  ;Std dev  ;Itens-2  ;Std dev  ;Lifet-3  ;Std dev  ;Sigma-3  ;Std dev  ;Itens-3  ;Std dev  ;LT_mean  ;Std dev  ;Bkg      ;Std dev  ;T0       ;Std dev  ;Area(fit)   ;Area(table) ;
   1     ;50-50.dat;00001 Unt;0.003000 ;2940     ;8609     ;0.842    ;0.019    ;0.3457   ;0.0095   ;0.0000   ;0.0000   ;50.9933  ;10.7069  ;0.4401   ;0.0111   ;0.0000   ;0.0000   ;48.8427  ;10.6975  ;2.4175   ;0.1502   ;0.0000   ;0.0000   ;0.1641   ;0.0136   ;0.3952   ;0.0002   ;0.5293   ;0.0330   ;3000.0028;0.0358   ;1.00052E+07 ;1.00050E+07 ;
