Dataset  ;Spectrum ;ID       ;Time/ch  ;Fit min  ;Fit max  ;Chi-sqr/x;Std dev  ;Lifet-1  ;Std dev  ;Sigma-1  ;Std dev  ;Itens-1  ;Std dev  ;Lifet-2  ;Std dev  ;Sigma-2  ;Std dev  ;Itens-2  ;Std dev  ;Lifet-3  ;Std dev  ;Sigma-3  ;Std dev  ;Itens-3  ;Std dev  ;LT_mean  ;Std dev  ;Bkg      ;Std dev  ;T0       ;Std dev  ;Area(fit)   ;Area(table) ;
   1     ;80-20.dat;00001 Unt;0.003000 ;2940     ;8608     ;0.841    ;0.019    ;0.3437   ;0.0058   ;0.0000   ;0.0000   ;78.8775  ;10.1630  ;0.4361   ;0.0238   ;0.0000   ;0.0000   ;20.9639  ;10.1545  ;2.4753   ;0.1494   ;0.0000   ;0.0000   ;0.1586   ;0.0119   ;0.3664   ;0.0002   ;0.5225   ;0.0335   ;3000.0099;0.0339   ;1.00052E+07 ;1.00050E+07 ;
