Dataset  ;Spectrum ;ID       ;Time/ch  ;Fit min  ;Fit max  ;Chi-sqr/x;Std dev  ;Lifet-1  ;Std dev  ;Sigma-1  ;Std dev  ;Itens-1  ;Std dev  ;Lifet-2  ;Std dev  ;Sigma-2  ;Std dev  ;Itens-2  ;Std dev  ;Lifet-3  ;Std dev  ;Sigma-3  ;Std dev  ;Itens-3  ;Std dev  ;LT_mean  ;Std dev  ;Bkg      ;Std dev  ;T0       ;Std dev  ;Area(fit)   ;Area(table) ;
   1     ;20-80.dat;00001 Unt;0.003000 ;2941     ;8609     ;0.836    ;0.019    ;0.3528   ;0.0249   ;0.0000   ;0.0000   ;23.7280  ;13.7981  ;0.4419   ;0.0086   ;0.0000   ;0.0000   ;76.1127  ;13.7886  ;2.4672   ;0.1619   ;0.0000   ;0.0000   ;0.1593   ;0.0138   ;0.4240   ;0.0002   ;0.5230   ;0.0341   ;3000.0090;0.0378   ;1.00052E+07 ;1.00050E+07 ;
