Dataset  ;Spectrum ;ID       ;Time/ch  ;Fit min  ;Fit max  ;Chi-sqr/x;Std dev  ;Lifet-1  ;Std dev  ;Sigma-1  ;Std dev  ;Itens-1  ;Std dev  ;Lifet-2  ;Std dev  ;Sigma-2  ;Std dev  ;Itens-2  ;Std dev  ;Lifet-3  ;Std dev  ;Sigma-3  ;Std dev  ;Itens-3  ;Std dev  ;LT_mean  ;Std dev  ;Bkg      ;Std dev  ;T0       ;Std dev  ;Area(fit)   ;Area(table) ;
   1     ;80-20.dat;00001 Unt;0.003000 ;2940     ;8608     ;0.873    ;0.019    ;0.3719   ;0.0002   ;0.0000   ;0.0000   ;99.6624  ;0.0162   ;1.5856   ;0.0427   ;0.0000   ;0.0000   ;0.3376   ;0.0162   ;0.0000   ;0.0000   ;0.0000   ;0.0000   ;0.0000   ;0.0000   ;0.3760   ;0.0002   ;0.6670   ;0.0222   ;2999.8209;0.0277   ;1.00059E+07 ;1.00050E+07 ;
