Dataset  ;Spectrum fil;ID       ;Time/ch  ;Fit min  ;Fit max  ;Chi-sqr/x;Std dev  ;Lifet-1  ;Std dev  ;Sigma-1  ;Std dev  ;Itens-1  ;Std dev  ;Lifet-2  ;Std dev  ;Sigma-2  ;Std dev  ;Itens-2  ;Std dev  ;Lifet-3  ;Std dev  ;Sigma-3  ;Std dev  ;Itens-3  ;Std dev  ;LT_mean  ;Std dev  ;Bkg      ;Std dev  ;T0       ;Std dev  ;Area(fit)   ;Area(table) ;
   1     ;99p5-1p5.dat;00001 Unt;0.003000 ;2940     ;8608     ;0.847    ;0.019    ;0.3553   ;0.0066   ;0.0000   ;0.0000   ;99.6676  ;17.5579  ;0.4451   ;4.2225   ;0.0000   ;0.0000   ;0.1773   ;17.5494  ;2.5130   ;0.1535   ;0.0000   ;0.0000   ;0.1551   ;0.0115   ;0.3588   ;0.0018   ;0.5177   ;0.0340   ;3000.0129;0.0331   ;1.00051E+07 ;1.00050E+07 ;
