Sim Life-1,Sim Int-1,Sim Life-2,Sim Int-2,TauRatio,Time/ch,Fit min,Fit max,Chi-sqr/x,Std Chi-sqr/x,Life-1,Std Life-1,Int-1,Std Int-1,Life-2,Std Life-2,Int-2,Std Int-2,LT_mean,Std LT_mean,Bkg,Std Bkg,T0,Std T0,Area(fit),Area(table)
180,20,240,80,1.3333333333333333,0.005,1368,8283,1.078,0.017,0.1842,0.0121,22.1248,9.1032,0.2411,0.0034,77.8752,9.1032,0.2285,0.0002,8.5015,0.0353,1400.0101,0.0262,5734590,5735000
180,50,240,50,1.3333333333333333,0.005,1367,8283,1.077,0.017,0.1832,0.0046,51.9435,7.8216,0.2414,0.0047,48.0565,7.8216,0.2111,0.0001,8.5023,0.0353,1400.0017,0.0242,5734630,5735000
180,80,240,20,1.3333333333333333,0.005,1367,8283,1.08,0.017,0.1823,0.0026,80.5414,6.7471,0.2408,0.0101,19.4586,6.7471,0.1937,0.0001,8.5019,0.0353,1400.0024,0.0224,5734620,5735000
180,20,250,80,1.3888888888888888,0.005,1368,8284,1.081,0.017,0.1849,0.0097,22.1917,6.2802,0.2513,0.0027,77.8083,6.2802,0.2365,0.0002,8.5014,0.0354,1400.0078,0.0265,5734610,5735000
180,50,250,50,1.3888888888888888,0.005,1367,8284,1.082,0.017,0.1832,0.0036,51.7111,5.2361,0.2514,0.0037,48.2889,5.2361,0.2161,0.0001,8.5017,0.0354,1400.0004,0.0242,5734640,5735000
180,80,250,20,1.3888888888888888,0.005,1366,8283,1.083,0.017,0.1823,0.002,80.383,4.4568,0.2507,0.0077,19.617,4.4568,0.1957,0.0001,8.5015,0.0353,1400.0016,0.0221,5734650,5735000
