Dataset  ;Spectrum file;ID       ;Time/ch  ;Fit min  ;Fit max  ;Chi-sqr/x;Std dev  ;Lifet-1  ;Std dev  ;Sigma-1  ;Std dev  ;Itens-1  ;Std dev  ;Lifet-2  ;Std dev  ;Sigma-2  ;Std dev  ;Itens-2  ;Std dev  ;LT_mean  ;Std dev  ;Bkg      ;Std dev  ;T0       ;Std dev  ;Area(fit)   ;Area(table) ;
   1     ;220_80_20.dat;00001 Unt;0.005000 ;1366     ;8283     ;1.067    ;0.017    ;0.1493   ;0.0013   ;0.0000   ;0.0000   ;79.2866  ;2.7018   ;0.2193   ;0.0045   ;0.0000   ;0.0000   ;20.7134  ;2.7018   ;0.1638   ;0.0001   ;8.4867   ;0.0351   ;1400.0343;0.0220   ;5.73443E+06 ;5.73500E+06 ;
