Dataset  ;Spectrum ;ID       ;Time/ch  ;Fit min  ;Fit max  ;Chi-sqr/x;Std dev  ;Lifet-1  ;Std dev  ;Sigma-1  ;Std dev  ;Itens-1  ;Std dev  ;Lifet-2  ;Std dev  ;Sigma-2  ;Std dev  ;Itens-2  ;Std dev  ;Lifet-3  ;Std dev  ;Sigma-3  ;Std dev  ;Itens-3  ;Std dev  ;LT_mean  ;Std dev  ;Bkg      ;Std dev  ;T0       ;Std dev  ;Area(fit)   ;Area(table) ;
   1     ;20-80.dat;00001 Unt;0.003000 ;2941     ;8609     ;0.830    ;0.019    ;0.3834   ;0.0026   ;0.0000   ;0.0000   ;28.5905  ;0.0243   ;0.4452   ;0.0011   ;0.0000   ;0.0000   ;71.2488  ;0.0266   ;2.4546   ;0.1350   ;0.0000   ;0.0000   ;0.1607   ;0.0107   ;0.4308   ;0.0002   ;0.5244   ;0.0324   ;3000.0080;0.0330   ;1.00052E+07 ;1.00050E+07 ;
