Dataset  ;Spectrum ;ID       ;Time/ch  ;Fit min  ;Fit max  ;Chi-sqr/x;Std dev  ;Lifet-1  ;Std dev  ;Sigma-1  ;Std dev  ;Itens-1  ;Std dev  ;Lifet-2  ;Std dev  ;Sigma-2  ;Std dev  ;Itens-2  ;Std dev  ;Lifet-3  ;Std dev  ;Sigma-3  ;Std dev  ;Itens-3  ;Std dev  ;LT_mean  ;Std dev  ;Bkg      ;Std dev  ;T0       ;Std dev  ;Area(fit)   ;Area(table) ;
   1     ;90-10.dat;00001 Unt;0.003000 ;2940     ;8609     ;0.820    ;0.019    ;0.3688   ;0.0008   ;0.0000   ;0.0000   ;85.4276  ;0.0286   ;0.4263   ;0.0047   ;0.0000   ;0.0000   ;14.4140  ;0.0273   ;2.4797   ;0.1227   ;0.0000   ;0.0000   ;0.1584   ;0.0086   ;0.3804   ;0.0002   ;0.5214   ;0.0318   ;3000.0082;0.0305   ;1.00053E+07 ;1.00050E+07 ;
