Dataset  ;Spectr;ID       ;Time/ch  ;Fit min  ;Fit max  ;Chi-sqr/x;Std dev  ;Lifet-1  ;Std dev  ;Sigma-1  ;Std dev  ;Itens-1  ;Std dev  ;Lifet-2  ;Std dev  ;Sigma-2  ;Std dev  ;Itens-2  ;Std dev  ;LT_mean  ;Std dev  ;Bkg      ;Std dev  ;T0       ;Std dev  ;Area(fit)   ;Area(table) ;
   1     ;19.dat;00001 Unt;0.005000 ;1385     ;8282     ;1.068    ;0.017    ;0.0289   ;0.0006   ;0.0000   ;0.0000   ;9.9948   ;0.0584   ;0.2799   ;0.0002   ;0.0000   ;0.0000   ;90.0052  ;0.0584   ;0.2548   ;0.0002   ;8.4810   ;0.0353   ;1400.0027;0.0342   ;5.73464E+06 ;5.73500E+06 ;
