Dataset  ;Spectr;ID       ;Time/ch  ;Fit min  ;Fit max  ;Chi-sqr/x;Std dev  ;Lifet-1  ;Std dev  ;Sigma-1  ;Std dev  ;Itens-1  ;Std dev  ;Lifet-2  ;Std dev  ;Sigma-2  ;Std dev  ;Itens-2  ;Std dev  ;LT_mean  ;Std dev  ;Bkg      ;Std dev  ;T0       ;Std dev  ;Area(fit)   ;Area(table) ;
   1     ;46.dat;00001 Unt;0.005000 ;1385     ;8282     ;1.069    ;0.017    ;0.0885   ;0.0004   ;0.0000   ;0.0000   ;40.1526  ;0.1648   ;0.2802   ;0.0004   ;0.0000   ;0.0000   ;59.8474  ;0.1648   ;0.2033   ;0.0001   ;8.4806   ;0.0353   ;1400.0072;0.0132   ;5.73452E+06 ;5.73500E+06 ;
