Dataset  ;Spectr;ID       ;Time/ch  ;Fit min  ;Fit max  ;Chi-sqr/x;Std dev  ;Lifet-1  ;Std dev  ;Sigma-1  ;Std dev  ;Itens-1  ;Std dev  ;Lifet-2  ;Std dev  ;Sigma-2  ;Std dev  ;Itens-2  ;Std dev  ;LT_mean  ;Std dev  ;Bkg      ;Std dev  ;T0       ;Std dev  ;Area(fit)   ;Area(table) ;
   1     ;19.dat;00001 Unt;0.005000 ;1385     ;8282     ;1.067    ;0.017    ;0.0524   ;0.0011   ;0.0000   ;0.0000   ;10.1341  ;0.1542   ;0.1901   ;0.0002   ;0.0000   ;0.0000   ;89.8659  ;0.1542   ;0.1761   ;0.0001   ;8.4838   ;0.0349   ;1400.0042;0.0207   ;5.73453E+06 ;5.73500E+06 ;
