Dataset  ;Spectr;ID       ;Time/ch  ;Fit min  ;Fit max  ;Chi-sqr/x;Std dev  ;Lifet-1  ;Std dev  ;Sigma-1  ;Std dev  ;Itens-1  ;Std dev  ;Lifet-2  ;Std dev  ;Sigma-2  ;Std dev  ;Itens-2  ;Std dev  ;LT_mean  ;Std dev  ;Bkg      ;Std dev  ;T0       ;Std dev  ;Area(fit)   ;Area(table) ;
   1     ;37.dat;00001 Unt;0.005000 ;1385     ;8282     ;1.072    ;0.017    ;0.1013   ;0.0011   ;0.0000   ;0.0000   ;30.7141  ;0.7710   ;0.1905   ;0.0006   ;0.0000   ;0.0000   ;69.2859  ;0.7710   ;0.1631   ;0.0001   ;8.4830   ;0.0349   ;1400.0068;0.0131   ;5.73459E+06 ;5.73500E+06 ;
